Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
134949807,00000174,false,Rx,0,8,00,00,00,AA,03,00,00,00,
134950128,00000176,false,Rx,0,7,00,00,00,00,00,00,03,00,
134950316,00000002,false,Rx,0,5,67,01,00,07,BC,00,00,00,
134950495,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
134950673,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
134951272,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
134956666,00000284,false,Rx,0,8,00,00,00,00,00,00,A1,27,
134956846,00000285,false,Rx,0,8,00,00,00,00,00,00,A1,28,
134957167,00000354,false,Rx,0,8,00,00,00,00,00,08,00,00,
134958086,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
134958093,000001CC,false,Rx,0,4,00,00,05,27,00,00,00,00,
134958271,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
134959296,00000180,false,Rx,0,8,00,00,00,00,00,00,24,00,
134959623,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
134959803,00000174,false,Rx,0,8,00,00,00,AA,04,00,00,00,
134959982,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
134960170,00000176,false,Rx,0,7,00,00,00,00,00,00,04,00,
134960349,00000002,false,Rx,0,5,67,01,00,07,AD,00,00,00,
134960537,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
134960856,0000050A,false,Rx,0,8,04,F1,00,1C,00,21,04,00,
134961033,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
134961361,0000050D,false,Rx,0,8,63,00,00,00,00,80,00,00,
134961541,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
134961720,00000510,false,Rx,0,8,82,00,D0,00,06,00,00,7F,
134962040,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
134962221,00000551,false,Rx,0,8,00,00,00,80,FF,00,40,00,
134962548,0000002A,false,Rx,0,6,00,00,00,00,00,04,00,00,
134962728,000005B3,false,Rx,0,8,64,58,FF,F7,C0,7D,5E,8A,
134966702,00000245,false,Rx,0,8,7F,E8,02,18,A2,00,7F,E2,
134966879,00000292,false,Rx,0,8,80,08,00,80,90,00,00,02,
134968083,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
134968089,000001CC,false,Rx,0,4,00,00,05,36,00,00,00,00,
134969395,00000180,false,Rx,0,8,00,00,00,00,00,00,25,00,
134969575,00000174,false,Rx,0,8,00,00,00,AA,05,00,00,00,
134969894,00000176,false,Rx,0,7,00,00,00,00,00,00,05,00,
134970073,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
134970256,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
134970443,00000002,false,Rx,0,5,67,01,00,07,9E,00,00,00,
134970622,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
134971221,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
134976654,00000284,false,Rx,0,8,00,00,00,00,00,00,A2,28,
134976834,00000285,false,Rx,0,8,00,00,00,00,00,00,A2,29,
134977999,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
134978212,000001CC,false,Rx,0,4,00,00,05,41,00,00,00,00,
134978218,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
134979387,00000180,false,Rx,0,8,00,00,00,00,00,00,26,00,
134979565,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
134979918,00000174,false,Rx,0,8,00,00,00,AA,06,00,00,00,
134979925,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
134980247,00000176,false,Rx,0,7,00,00,00,00,00,00,06,00,
134980433,00000002,false,Rx,0,5,67,01,00,07,8F,00,00,00,
134980612,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
134980791,00000385,false,Rx,0,7,00,00,00,00,00,00,00,00,
134980970,00000559,false,Rx,0,3,48,00,10,00,00,00,00,00,
134981718,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
134982037,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
134986695,00000245,false,Rx,0,8,7F,E8,02,18,A3,00,7F,E3,
134986874,00000292,false,Rx,0,8,80,08,00,80,90,00,00,03,
134988073,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
134988079,000001CC,false,Rx,0,4,00,00,05,50,00,00,00,00,
134989393,00000180,false,Rx,0,8,00,00,00,00,00,00,27,00,
134989712,00000351,false,Rx,0,8,00,00,00,00,00,02,42,02,
134989893,00000174,false,Rx,0,8,00,00,00,AA,07,00,00,00,
134990071,00000176,false,Rx,0,7,00,00,00,00,00,00,07,00,
134990399,00000002,false,Rx,0,5,67,01,00,07,70,00,00,00,
134990578,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
134990619,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
134991244,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
134995943,000005E4,false,Rx,0,3,04,00,00,00,00,00,00,00,
134996688,00000284,false,Rx,0,8,00,00,00,00,00,00,A3,29,
134996868,00000285,false,Rx,0,8,00,00,00,00,00,00,A3,2A,
134997186,00000354,false,Rx,0,8,00,00,00,00,00,10,00,00,
134997933,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
134998116,000001CC,false,Rx,0,4,00,00,05,63,00,00,00,00,
134998303,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
134999465,00000180,false,Rx,0,8,00,00,00,00,00,00,28,00,
134999645,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
134999997,00000174,false,Rx,0,8,00,00,00,AA,08,00,00,00,
135000004,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135000332,00000176,false,Rx,0,7,00,00,00,00,00,00,08,00,
135000511,00000002,false,Rx,0,5,67,01,00,07,61,00,00,00,
135000690,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
135001009,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135001339,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135001519,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
135006661,00000245,false,Rx,0,8,7F,E8,02,18,A4,00,7F,E0,
135006858,00000292,false,Rx,0,8,80,08,00,80,90,00,00,00,
135007743,000005C0,false,Rx,0,8,80,78,78,00,25,D8,1D,00,
135007922,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
135008105,000001CC,false,Rx,0,4,00,00,05,72,00,00,00,00,
135009416,00000180,false,Rx,0,8,00,00,00,00,00,00,29,00,
135009596,00000174,false,Rx,0,8,00,00,00,AA,09,00,00,00,
135009915,00000176,false,Rx,0,7,00,00,00,00,00,00,09,00,
135010094,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
135010273,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135010459,00000002,false,Rx,0,5,67,01,00,07,52,00,00,00,
135011200,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135016594,00000284,false,Rx,0,8,00,00,00,00,00,00,A4,2A,
135016912,00000285,false,Rx,0,8,00,00,00,00,00,00,A4,2B,
135017939,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
135018119,000001CC,false,Rx,0,4,00,00,05,8D,00,00,00,00,
135018306,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135019331,00000180,false,Rx,0,8,00,00,00,00,00,00,2A,00,
135019508,00000174,false,Rx,0,8,00,00,00,AA,0A,00,00,00,
135019826,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135020006,00000176,false,Rx,0,7,00,00,00,00,00,00,0A,00,
135020187,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135020374,00000002,false,Rx,0,5,67,01,00,07,43,00,00,00,
135020553,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
135020733,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135021052,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135026600,00000245,false,Rx,0,8,7F,E8,02,18,A5,00,7F,E1,
135026952,00000292,false,Rx,0,8,80,08,00,80,90,00,00,01,
135026958,000006F6,false,Rx,0,3,7B,00,00,00,00,00,00,00,
135027987,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
135028168,000001CC,false,Rx,0,4,00,00,05,9C,00,00,00,00,
135029485,00000180,false,Rx,0,8,00,00,00,00,00,00,2B,00,
135029666,0000060D,false,Rx,0,8,00,06,00,00,00,00,00,00,
135029986,00000174,false,Rx,0,8,00,00,00,AA,0B,00,00,00,
135030168,00000176,false,Rx,0,7,00,00,00,00,00,00,0B,00,
135030354,00000002,false,Rx,0,5,67,01,00,07,34,00,00,00,
135030532,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
135030712,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135030891,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
135031362,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135036635,00000284,false,Rx,0,8,00,00,00,00,00,00,A5,2B,
135036816,00000285,false,Rx,0,8,00,00,00,00,00,00,A5,2C,
135037138,00000354,false,Rx,0,8,00,00,00,00,00,18,00,00,
135037884,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
135038064,000001CC,false,Rx,0,4,00,00,05,AF,00,00,00,00,
135038247,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135039423,00000180,false,Rx,0,8,00,00,00,00,00,00,2C,00,
135039603,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135039781,00000174,false,Rx,0,8,00,00,00,AA,0C,00,00,00,
135039960,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135040139,00000176,false,Rx,0,7,00,00,00,00,00,00,0C,00,
135040463,00000002,false,Rx,0,5,67,01,00,07,25,00,00,00,
135040642,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
135040822,00000358,false,Rx,0,8,04,0A,80,00,00,00,00,00,
135041144,0000035D,false,Rx,0,8,80,03,00,00,00,00,00,00,
135041333,000005C5,false,Rx,0,8,40,01,67,67,00,0C,00,00,
135041511,00000625,false,Rx,0,6,02,00,FF,1D,20,00,00,00,
135041831,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135042012,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135042342,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
135046608,00000245,false,Rx,0,8,7F,E8,02,18,A6,00,7F,E2,
135046953,00000292,false,Rx,0,8,80,07,F6,80,90,00,00,02,
135047580,0000054A,false,Rx,0,8,DA,80,70,0E,00,00,00,72,
135047899,0000054B,false,Rx,0,8,11,08,80,12,04,00,00,00,
135048079,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
135048259,000001CC,false,Rx,0,4,00,00,05,BE,00,00,00,00,
135049573,00000180,false,Rx,0,8,00,00,00,00,00,00,2D,00,
135049753,00000174,false,Rx,0,8,00,00,00,AA,0D,00,00,00,
135050070,00000176,false,Rx,0,7,00,00,00,00,00,00,0D,00,
135050253,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
135050434,00000002,false,Rx,0,5,67,01,00,07,16,00,00,00,
135050613,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135051362,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135056608,00000284,false,Rx,0,8,00,00,00,00,00,00,A6,2C,
135056927,00000285,false,Rx,0,8,00,00,00,00,00,00,A6,2D,
135057956,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
135058170,000001CC,false,Rx,0,4,00,00,05,C9,00,00,00,00,
135058176,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135059349,00000180,false,Rx,0,8,00,00,00,00,00,00,2E,00,
135059529,00000174,false,Rx,0,8,00,00,00,AA,0E,00,00,00,
135059846,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135060025,00000176,false,Rx,0,7,00,00,00,00,00,00,0E,00,
135060208,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135060395,00000002,false,Rx,0,5,67,01,00,07,07,00,00,00,
135060574,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
135060750,0000050A,false,Rx,0,8,04,91,00,1C,00,21,04,00,
135061070,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135061254,0000050D,false,Rx,0,8,63,00,00,00,00,80,00,00,
135061441,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135061760,00000510,false,Rx,0,8,82,00,D0,00,06,00,00,7F,
135061939,00000551,false,Rx,0,8,00,00,00,80,FF,00,40,00,
135062258,0000002A,false,Rx,0,6,00,00,00,00,00,08,00,00,
135062446,000005B3,false,Rx,0,8,64,58,FF,F7,C0,7D,5E,8A,
135066628,00000245,false,Rx,0,8,7F,E8,02,18,A7,00,7F,E3,
135066805,00000292,false,Rx,0,8,80,07,F6,80,90,00,00,03,
135067873,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
135068052,000001CC,false,Rx,0,4,00,00,05,D8,00,00,00,00,
135069369,00000180,false,Rx,0,8,00,00,00,00,00,00,2F,00,
135069548,00000174,false,Rx,0,8,00,00,00,AA,0F,00,00,00,
135069726,00000176,false,Rx,0,7,00,00,00,00,00,00,0F,00,
135070044,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
135070228,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135070414,00000002,false,Rx,0,5,67,01,00,07,F8,00,00,00,
135071163,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135076656,00000284,false,Rx,0,8,00,00,00,00,00,00,A7,2D,
135076851,00000285,false,Rx,0,8,00,00,00,00,00,00,A7,2E,
135077534,00000354,false,Rx,0,8,00,00,00,00,00,00,00,00,
135077865,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
135078043,000001CC,false,Rx,0,4,00,00,05,EB,00,00,00,00,
135078226,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135079399,00000180,false,Rx,0,8,00,00,00,00,00,00,20,00,
135079579,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135079928,00000174,false,Rx,0,8,00,00,00,AA,00,00,00,00,
135079935,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135080256,00000176,false,Rx,0,7,00,00,00,00,00,00,00,00,
135080444,00000002,false,Rx,0,5,67,01,00,07,E9,00,00,00,
135080623,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
135080802,00000385,false,Rx,0,7,00,00,00,00,00,00,00,00,
135080981,00000559,false,Rx,0,3,48,00,10,00,00,00,00,00,
135081447,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135081766,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135082086,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
135086619,00000245,false,Rx,0,8,7F,E8,02,18,A8,00,7F,E0,
135086938,00000292,false,Rx,0,8,80,07,F6,80,90,00,00,00,
135087960,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
135088141,000001CC,false,Rx,0,4,00,00,05,FA,00,00,00,00,
135089314,00000180,false,Rx,0,8,00,00,00,00,00,00,21,00,
135089634,00000351,false,Rx,0,8,00,00,00,00,00,02,42,02,
135089814,00000174,false,Rx,0,8,00,00,00,AA,01,00,00,00,
135090134,00000176,false,Rx,0,7,00,00,00,00,00,00,01,00,
135090321,00000002,false,Rx,0,5,67,01,00,07,DA,00,00,00,
135090500,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
135090711,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135090717,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
135091325,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135095885,000005E4,false,Rx,0,3,04,00,00,00,00,00,00,00,
135096634,00000284,false,Rx,0,8,00,00,00,00,00,00,A8,2E,
135096815,00000285,false,Rx,0,8,00,00,00,00,00,00,A8,2F,
135097979,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
135098192,000001CC,false,Rx,0,4,00,00,05,05,00,00,00,00,
135098198,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135099512,00000180,false,Rx,0,8,00,00,00,00,00,00,22,00,
135099691,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135099870,00000174,false,Rx,0,8,00,00,00,AA,02,00,00,00,
135100049,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135100236,00000176,false,Rx,0,7,00,00,00,00,00,00,02,00,
135100423,00000002,false,Rx,0,5,67,01,00,07,CB,00,00,00,
135100602,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
135100918,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135101239,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135106737,00000245,false,Rx,0,8,7F,E8,02,18,A9,00,7F,E1,
135106947,00000292,false,Rx,0,8,80,07,F6,80,90,00,00,01,
135107925,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
135108126,000001CC,false,Rx,0,4,00,00,05,14,00,00,00,00,
135109312,00000180,false,Rx,0,8,00,00,00,00,00,00,23,00,
135109491,00000174,false,Rx,0,8,00,00,00,AA,03,00,00,00,
135109822,00000176,false,Rx,0,7,00,00,00,00,00,00,03,00,
135110024,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
135110211,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135110398,00000002,false,Rx,0,5,67,01,00,07,BC,00,00,00,
135111138,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135116672,00000284,false,Rx,0,8,00,00,00,00,00,00,A9,2F,
135116852,00000285,false,Rx,0,8,00,00,00,00,00,00,A9,30,
135117174,00000354,false,Rx,0,8,00,00,00,00,00,08,00,00,
135117919,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
135118132,000001CC,false,Rx,0,4,00,00,05,27,00,00,00,00,
135118138,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135119309,00000180,false,Rx,0,8,00,00,00,00,00,00,24,00,
135119629,00000174,false,Rx,0,8,00,00,00,AA,04,00,00,00,
135119806,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135119983,00000176,false,Rx,0,7,00,00,00,00,00,00,04,00,
135120165,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135120343,00000002,false,Rx,0,5,67,01,00,07,AD,00,00,00,
135120531,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
135120850,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135121030,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135121360,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
135126686,00000245,false,Rx,0,8,7F,E8,02,18,AA,00,7F,E2,
135126866,00000292,false,Rx,0,8,80,07,F6,80,90,00,00,02,
135127045,000006F6,false,Rx,0,3,7B,00,00,00,00,00,00,00,
135127933,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
135128116,000001CC,false,Rx,0,4,00,00,05,36,00,00,00,00,
135129429,0000060D,false,Rx,0,8,00,06,00,00,00,00,00,00,
135129609,00000174,false,Rx,0,8,00,00,00,AA,05,00,00,00,
135129928,00000176,false,Rx,0,7,00,00,00,00,00,00,05,00,
135130111,00000180,false,Rx,0,8,00,00,00,00,00,00,25,00,
135130297,00000002,false,Rx,0,5,67,01,00,07,9E,00,00,00,
135130476,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
135130655,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135131403,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135136651,00000284,false,Rx,0,8,00,00,00,00,00,00,AA,30,
135136830,00000285,false,Rx,0,8,00,00,00,00,00,00,AA,31,
135137857,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
135138036,000001CC,false,Rx,0,4,00,00,05,41,00,00,00,00,
135138217,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135139381,00000180,false,Rx,0,8,00,00,00,00,00,00,26,00,
135139569,00000358,false,Rx,0,8,04,0A,80,00,00,00,00,00,
135139887,00000174,false,Rx,0,8,00,00,00,AA,06,00,00,00,
135140065,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135140248,00000176,false,Rx,0,7,00,00,00,00,00,00,06,00,
135140436,00000002,false,Rx,0,5,67,01,00,07,8F,00,00,00,
135140615,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
135140793,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135141113,0000035D,false,Rx,0,8,80,03,00,00,00,00,00,00,
135141300,000005C5,false,Rx,0,8,40,01,67,67,00,0C,00,00,
135141479,00000625,false,Rx,0,6,02,00,FF,1D,20,00,00,00,
135141798,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135141978,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135146655,00000245,false,Rx,0,8,7F,E8,02,18,AB,00,7F,E3,
135146979,00000292,false,Rx,0,8,80,08,00,80,80,00,00,03,
135147636,0000054A,false,Rx,0,8,3C,80,70,0E,00,00,00,72,
135147987,0000054B,false,Rx,0,8,11,08,80,12,04,00,00,00,
135148221,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
135148227,000001CC,false,Rx,0,4,00,00,05,50,00,00,00,00,
135149585,00000180,false,Rx,0,8,00,00,00,00,00,00,27,00,
135149765,00000174,false,Rx,0,8,00,00,00,AA,07,00,00,00,
135149944,00000176,false,Rx,0,7,00,00,00,00,00,00,07,00,
135150262,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
135150448,00000002,false,Rx,0,5,67,01,00,07,70,00,00,00,
135150661,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135150667,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
135151265,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135156663,00000284,false,Rx,0,8,00,00,00,00,00,00,AB,31,
135156844,00000285,false,Rx,0,8,00,00,00,00,00,00,AB,32,
135157166,00000354,false,Rx,0,8,00,00,00,00,00,10,00,00,
135157912,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
135158127,000001CC,false,Rx,0,4,00,00,05,63,00,00,00,00,
135158133,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135159297,00000180,false,Rx,0,8,00,00,00,00,00,00,28,00,
135159616,00000174,false,Rx,0,8,00,00,00,AA,08,00,00,00,
135159796,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135160153,00000176,false,Rx,0,7,00,00,00,00,00,00,08,00,
135160159,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135160337,00000002,false,Rx,0,5,67,01,00,07,61,00,00,00,
135160525,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
135160844,0000050A,false,Rx,0,8,04,B1,00,1C,00,21,04,00,
135161024,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135161353,0000050D,false,Rx,0,8,63,00,00,00,00,80,00,00,
135161532,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135161712,00000510,false,Rx,0,8,82,00,D0,00,06,00,00,7F,
135162031,0000002A,false,Rx,0,6,00,00,00,00,00,0C,00,00,
135162215,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
135162543,00000551,false,Rx,0,8,00,00,00,80,FF,00,40,00,
135162722,000005B3,false,Rx,0,8,64,58,FF,FB,C0,7D,5E,8A,
135166638,00000245,false,Rx,0,8,7F,E8,02,18,AC,00,7F,E0,
135166960,00000292,false,Rx,0,8,80,08,00,80,90,00,00,00,
135167850,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
135168029,000001CC,false,Rx,0,4,00,00,05,72,00,00,00,00,
135169348,00000180,false,Rx,0,8,00,00,00,00,00,00,29,00,
135169528,00000174,false,Rx,0,8,00,00,00,AA,09,00,00,00,
135169847,00000176,false,Rx,0,7,00,00,00,00,00,00,09,00,
135170027,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
135170208,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135170395,00000002,false,Rx,0,5,67,01,00,07,52,00,00,00,
135171271,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135176573,00000284,false,Rx,0,8,00,00,00,00,00,00,AC,32,
135176892,00000285,false,Rx,0,8,00,00,00,00,00,00,AC,33,
135177919,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
135178139,000001CC,false,Rx,0,4,00,00,05,8D,00,00,00,00,
135178145,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135179315,00000385,false,Rx,0,7,00,00,00,00,00,00,00,00,
135179495,00000174,false,Rx,0,8,00,00,00,AA,0A,00,00,00,
135179814,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135179993,00000176,false,Rx,0,7,00,00,00,00,00,00,0A,00,
135180175,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135180361,00000002,false,Rx,0,5,67,01,00,07,43,00,00,00,
135180541,00000180,false,Rx,0,8,00,00,00,00,00,00,2A,00,
135180720,00000559,false,Rx,0,3,48,00,10,00,00,00,00,00,
135180896,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
135181503,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
135181822,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135186688,00000245,false,Rx,0,8,7F,E8,02,18,AD,00,7F,E1,
135186868,00000292,false,Rx,0,8,80,08,00,80,90,00,00,01,
135187978,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
135187985,000001CC,false,Rx,0,4,00,00,05,9C,00,00,00,00,
135189258,00000351,false,Rx,0,8,00,00,00,00,00,02,42,02,
135189586,00000174,false,Rx,0,8,00,00,00,AA,0B,00,00,00,
135189766,00000176,false,Rx,0,7,00,00,00,00,00,00,0B,00,
135190086,00000180,false,Rx,0,8,00,00,00,00,00,00,2B,00,
135190266,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
135190453,00000002,false,Rx,0,5,67,01,00,07,34,00,00,00,
135190632,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
135191090,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
135195799,000005E4,false,Rx,0,3,04,00,00,00,00,00,00,00,
135196681,00000284,false,Rx,0,8,00,00,00,00,00,00,AD,33,
135196859,00000285,false,Rx,0,8,00,00,00,00,00,00,AD,34,
135197181,00000354,false,Rx,0,8,00,00,00,00,00,18,00,00,
135197926,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
135198141,000001CC,false,Rx,0,4,00,00,05,AF,00,00,00,00,
135198147,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
135199456,00000180,false,Rx,0,8,00,00,00,00,00,00,2C,00,
135199636,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
135199955,00000174,false,Rx,0,8,00,00,00,AA,0C,00,00,00,
135199995,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
135200322,00000176,false,Rx,0,7,00,00,00,00,00,00,0C,00,
135200502,00000002,false,Rx,0,5,67,01,00,07,25,00,00,00,
135200681,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
